location,lat,lon,date_time,path_image,cbh,hcc,lcc,mcc,tcc
albentosa,40.102506,-0.769744,2024-01-18 13:03:01,..\..\resources\images_ibericam\albentosa-20240118-130301.jpg,"[4797.5684    912.5664    903.04785   474.69214   375.19897   267.93225
  219.74379  1362.3301    142.13908   140.97897    48.83528    30.300018]",0.0,0.07635498,0.27542114,0.31323242
albentosa,40.102506,-0.769744,2024-01-18 13:04:01,..\..\resources\images_ibericam\albentosa-20240118-130401.jpg,"[4797.5684    912.5664    903.04785   474.69214   375.19897   267.93225
  219.74379  1362.3301    142.13908   140.97897    48.83528    30.300018]",0.0,0.07635498,0.27542114,0.31323242
albentosa,40.102506,-0.769744,2024-01-18 13:05:01,..\..\resources\images_ibericam\albentosa-20240118-130501.jpg,"[4797.5684    912.5664    903.04785   474.69214   375.19897   267.93225
  219.74379  1362.3301    142.13908   140.97897    48.83528    30.300018]",0.0,0.07635498,0.27542114,0.31323242
albentosa,40.102506,-0.769744,2024-01-19 13:01:01,..\..\resources\images_ibericam\albentosa-20240119-130101.jpg,"[ 29.95639   34.431488  31.905273  31.897552  40.870087 496.80695
 505.68652  609.83655  810.99866  347.4713   365.06897  364.07608 ]",1.0,1.0,0.854187,1.0
albentosa,40.102506,-0.769744,2024-01-19 13:02:01,..\..\resources\images_ibericam\albentosa-20240119-130201.jpg,"[ 29.95639   34.431488  31.905273  31.897552  40.870087 496.80695
 505.68652  609.83655  810.99866  347.4713   365.06897  364.07608 ]",1.0,1.0,0.854187,1.0
albentosa,40.102506,-0.769744,2024-01-19 13:03:01,..\..\resources\images_ibericam\albentosa-20240119-130301.jpg,"[ 29.95639   34.431488  31.905273  31.897552  40.870087 496.80695
 505.68652  609.83655  810.99866  347.4713   365.06897  364.07608 ]",1.0,1.0,0.854187,1.0
albentosa,40.102506,-0.769744,2024-01-19 13:04:01,..\..\resources\images_ibericam\albentosa-20240119-130401.jpg,"[ 29.95639   34.431488  31.905273  31.897552  40.870087 496.80695
 505.68652  609.83655  810.99866  347.4713   365.06897  364.07608 ]",1.0,1.0,0.854187,1.0
albentosa,40.102506,-0.769744,2024-01-19 13:05:01,..\..\resources\images_ibericam\albentosa-20240119-130501.jpg,"[ 29.95639   34.431488  31.905273  31.897552  40.870087 496.80695
 505.68652  609.83655  810.99866  347.4713   365.06897  364.07608 ]",1.0,1.0,0.854187,1.0
albentosa,40.102506,-0.769744,2024-01-20 13:01:01,..\..\resources\images_ibericam\albentosa-20240120-130101.jpg,"[95.86926  46.3721   38.218628 37.259964 35.21814  53.548767 29.664276
 59.224228 46.49208  41.528107 41.529068 84.52939 ]",0.0,1.0,0.10726929,1.0
albentosa,40.102506,-0.769744,2024-01-20 13:02:01,..\..\resources\images_ibericam\albentosa-20240120-130201.jpg,"[95.86926  46.3721   38.218628 37.259964 35.21814  53.548767 29.664276
 59.224228 46.49208  41.528107 41.529068 84.52939 ]",0.0,1.0,0.10726929,1.0
albentosa,40.102506,-0.769744,2024-01-20 13:03:01,..\..\resources\images_ibericam\albentosa-20240120-130301.jpg,"[95.86926  46.3721   38.218628 37.259964 35.21814  53.548767 29.664276
 59.224228 46.49208  41.528107 41.529068 84.52939 ]",0.0,1.0,0.10726929,1.0
albentosa,40.102506,-0.769744,2024-01-20 13:05:01,..\..\resources\images_ibericam\albentosa-20240120-130501.jpg,"[95.86926  46.3721   38.218628 37.259964 35.21814  53.548767 29.664276
 59.224228 46.49208  41.528107 41.529068 84.52939 ]",0.0,1.0,0.10726929,1.0
albentosa,40.102506,-0.769744,2024-01-21 13:01:01,..\..\resources\images_ibericam\albentosa-20240121-130101.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-21 13:02:01,..\..\resources\images_ibericam\albentosa-20240121-130201.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-21 13:03:01,..\..\resources\images_ibericam\albentosa-20240121-130301.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-21 13:04:02,..\..\resources\images_ibericam\albentosa-20240121-130402.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-21 13:05:01,..\..\resources\images_ibericam\albentosa-20240121-130501.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-22 13:01:01,..\..\resources\images_ibericam\albentosa-20240122-130101.jpg,"[         nan 11372.236    11376.149    11286.353    11418.814
          nan   323.75485    420.3446     482.68585     30.251724
    54.970993    32.456985]",0.13296509,0.008331299,0.05831909,0.18295288
albentosa,40.102506,-0.769744,2024-01-22 13:02:01,..\..\resources\images_ibericam\albentosa-20240122-130201.jpg,"[         nan 11372.236    11376.149    11286.353    11418.814
          nan   323.75485    420.3446     482.68585     30.251724
    54.970993    32.456985]",0.13296509,0.008331299,0.05831909,0.18295288
albentosa,40.102506,-0.769744,2024-01-22 13:03:00,..\..\resources\images_ibericam\albentosa-20240122-130300.jpg,"[         nan 11372.236    11376.149    11286.353    11418.814
          nan   323.75485    420.3446     482.68585     30.251724
    54.970993    32.456985]",0.13296509,0.008331299,0.05831909,0.18295288
albentosa,40.102506,-0.769744,2024-01-22 13:04:01,..\..\resources\images_ibericam\albentosa-20240122-130401.jpg,"[         nan 11372.236    11376.149    11286.353    11418.814
          nan   323.75485    420.3446     482.68585     30.251724
    54.970993    32.456985]",0.13296509,0.008331299,0.05831909,0.18295288
albentosa,40.102506,-0.769744,2024-01-22 13:05:01,..\..\resources\images_ibericam\albentosa-20240122-130501.jpg,"[         nan 11372.236    11376.149    11286.353    11418.814
          nan   323.75485    420.3446     482.68585     30.251724
    54.970993    32.456985]",0.13296509,0.008331299,0.05831909,0.18295288
albentosa,40.102506,-0.769744,2024-01-23 13:02:01,..\..\resources\images_ibericam\albentosa-20240123-130201.jpg,"[9472.677 9219.661      nan      nan      nan      nan      nan      nan
      nan      nan      nan      nan]",0.2805481,0.0,0.0,0.2805481
albentosa,40.102506,-0.769744,2024-01-23 13:03:01,..\..\resources\images_ibericam\albentosa-20240123-130301.jpg,"[9472.677 9219.661      nan      nan      nan      nan      nan      nan
      nan      nan      nan      nan]",0.2805481,0.0,0.0,0.2805481
albentosa,40.102506,-0.769744,2024-01-23 13:04:01,..\..\resources\images_ibericam\albentosa-20240123-130401.jpg,"[9472.677 9219.661      nan      nan      nan      nan      nan      nan
      nan      nan      nan      nan]",0.2805481,0.0,0.0,0.2805481
albentosa,40.102506,-0.769744,2024-01-23 13:05:01,..\..\resources\images_ibericam\albentosa-20240123-130501.jpg,"[9472.677 9219.661      nan      nan      nan      nan      nan      nan
      nan      nan      nan      nan]",0.2805481,0.0,0.0,0.2805481
albentosa,40.102506,-0.769744,2024-01-24 13:01:01,..\..\resources\images_ibericam\albentosa-20240124-130101.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-24 13:02:01,..\..\resources\images_ibericam\albentosa-20240124-130201.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-24 13:03:01,..\..\resources\images_ibericam\albentosa-20240124-130301.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-24 13:04:01,..\..\resources\images_ibericam\albentosa-20240124-130401.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-24 13:05:01,..\..\resources\images_ibericam\albentosa-20240124-130501.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-01-25 13:01:01,..\..\resources\images_ibericam\albentosa-20240125-130101.jpg,"[9421.668 9399.825 9285.317 9169.665 9143.273 9006.877 9003.343 8981.624
 8701.445 8651.449      nan      nan]",0.3058777,0.0,0.0,0.3058777
albentosa,40.102506,-0.769744,2024-01-25 13:02:01,..\..\resources\images_ibericam\albentosa-20240125-130201.jpg,"[9421.668 9399.825 9285.317 9169.665 9143.273 9006.877 9003.343 8981.624
 8701.445 8651.449      nan      nan]",0.3058777,0.0,0.0,0.3058777
albentosa,40.102506,-0.769744,2024-01-25 13:03:01,..\..\resources\images_ibericam\albentosa-20240125-130301.jpg,"[9421.668 9399.825 9285.317 9169.665 9143.273 9006.877 9003.343 8981.624
 8701.445 8651.449      nan      nan]",0.3058777,0.0,0.0,0.3058777
albentosa,40.102506,-0.769744,2024-01-25 13:04:01,..\..\resources\images_ibericam\albentosa-20240125-130401.jpg,"[9421.668 9399.825 9285.317 9169.665 9143.273 9006.877 9003.343 8981.624
 8701.445 8651.449      nan      nan]",0.3058777,0.0,0.0,0.3058777
albentosa,40.102506,-0.769744,2024-01-25 13:05:01,..\..\resources\images_ibericam\albentosa-20240125-130501.jpg,"[9421.668 9399.825 9285.317 9169.665 9143.273 9006.877 9003.343 8981.624
 8701.445 8651.449      nan      nan]",0.3058777,0.0,0.0,0.3058777
albentosa,40.102506,-0.769744,2024-01-26 13:01:01,..\..\resources\images_ibericam\albentosa-20240126-130101.jpg,"[6412.8535 6312.9756       nan 7856.5967 7845.066  7719.8433 7725.0596
 7702.269  7748.     7767.528  8018.0537 7990.822 ]",0.93115234,0.0,0.0,0.93115234
albentosa,40.102506,-0.769744,2024-01-26 13:02:01,..\..\resources\images_ibericam\albentosa-20240126-130201.jpg,"[6412.8535 6312.9756       nan 7856.5967 7845.066  7719.8433 7725.0596
 7702.269  7748.     7767.528  8018.0537 7990.822 ]",0.93115234,0.0,0.0,0.93115234
albentosa,40.102506,-0.769744,2024-01-26 13:03:01,..\..\resources\images_ibericam\albentosa-20240126-130301.jpg,"[6412.8535 6312.9756       nan 7856.5967 7845.066  7719.8433 7725.0596
 7702.269  7748.     7767.528  8018.0537 7990.822 ]",0.93115234,0.0,0.0,0.93115234
albentosa,40.102506,-0.769744,2024-01-26 13:04:01,..\..\resources\images_ibericam\albentosa-20240126-130401.jpg,"[6412.8535 6312.9756       nan 7856.5967 7845.066  7719.8433 7725.0596
 7702.269  7748.     7767.528  8018.0537 7990.822 ]",0.93115234,0.0,0.0,0.93115234
albentosa,40.102506,-0.769744,2024-01-26 13:05:01,..\..\resources\images_ibericam\albentosa-20240126-130501.jpg,"[6412.8535 6312.9756       nan 7856.5967 7845.066  7719.8433 7725.0596
 7702.269  7748.     7767.528  8018.0537 7990.822 ]",0.93115234,0.0,0.0,0.93115234
albentosa,40.102506,-0.769744,2024-01-27 13:01:01,..\..\resources\images_ibericam\albentosa-20240127-130101.jpg,"[8826.873 8827.363 8825.111 8849.11  8867.113 8864.453 9088.223 9331.268
 9353.257 9347.253 9317.995 9315.225]",1.0,0.0,0.0,1.0
albentosa,40.102506,-0.769744,2024-01-27 13:02:01,..\..\resources\images_ibericam\albentosa-20240127-130201.jpg,"[8826.873 8827.363 8825.111 8849.11  8867.113 8864.453 9088.223 9331.268
 9353.257 9347.253 9317.995 9315.225]",1.0,0.0,0.0,1.0
albentosa,40.102506,-0.769744,2024-01-27 13:03:01,..\..\resources\images_ibericam\albentosa-20240127-130301.jpg,"[8826.873 8827.363 8825.111 8849.11  8867.113 8864.453 9088.223 9331.268
 9353.257 9347.253 9317.995 9315.225]",1.0,0.0,0.0,1.0
albentosa,40.102506,-0.769744,2024-01-27 13:04:01,..\..\resources\images_ibericam\albentosa-20240127-130401.jpg,"[8826.873 8827.363 8825.111 8849.11  8867.113 8864.453 9088.223 9331.268
 9353.257 9347.253 9317.995 9315.225]",1.0,0.0,0.0,1.0
albentosa,40.102506,-0.769744,2024-01-27 13:05:00,..\..\resources\images_ibericam\albentosa-20240127-130500.jpg,"[8826.873 8827.363 8825.111 8849.11  8867.113 8864.453 9088.223 9331.268
 9353.257 9347.253 9317.995 9315.225]",1.0,0.0,0.0,1.0
albentosa,40.102506,-0.769744,2024-01-28 13:01:00,..\..\resources\images_ibericam\albentosa-20240128-130100.jpg,"[7554.894  7325.6416 7299.6865 7015.7925 5898.1523 5667.4316 5434.152
 5206.1196 5234.613  5243.1094 5670.0957 5542.092 ]",0.21032715,0.0,0.0,0.21032715
albentosa,40.102506,-0.769744,2024-01-28 13:02:01,..\..\resources\images_ibericam\albentosa-20240128-130201.jpg,"[7554.894  7325.6416 7299.6865 7015.7925 5898.1523 5667.4316 5434.152
 5206.1196 5234.613  5243.1094 5670.0957 5542.092 ]",0.21032715,0.0,0.0,0.21032715
albentosa,40.102506,-0.769744,2024-01-28 13:03:01,..\..\resources\images_ibericam\albentosa-20240128-130301.jpg,"[7554.894  7325.6416 7299.6865 7015.7925 5898.1523 5667.4316 5434.152
 5206.1196 5234.613  5243.1094 5670.0957 5542.092 ]",0.21032715,0.0,0.0,0.21032715
albentosa,40.102506,-0.769744,2024-01-28 13:04:00,..\..\resources\images_ibericam\albentosa-20240128-130400.jpg,"[7554.894  7325.6416 7299.6865 7015.7925 5898.1523 5667.4316 5434.152
 5206.1196 5234.613  5243.1094 5670.0957 5542.092 ]",0.21032715,0.0,0.0,0.21032715
albentosa,40.102506,-0.769744,2024-01-28 13:05:01,..\..\resources\images_ibericam\albentosa-20240128-130501.jpg,"[7554.894  7325.6416 7299.6865 7015.7925 5898.1523 5667.4316 5434.152
 5206.1196 5234.613  5243.1094 5670.0957 5542.092 ]",0.21032715,0.0,0.0,0.21032715
albentosa,40.102506,-0.769744,2024-01-29 13:01:01,..\..\resources\images_ibericam\albentosa-20240129-130101.jpg,"[88.63023  42.337677 35.490234 32.53122  30.777924 30.027359 30.08548
 30.084747 30.03061  30.023056 29.990494 31.8208  ]",0.9505615,0.07635498,0.0,0.9522095
albentosa,40.102506,-0.769744,2024-01-29 13:02:01,..\..\resources\images_ibericam\albentosa-20240129-130201.jpg,"[88.63023  42.337677 35.490234 32.53122  30.777924 30.027359 30.08548
 30.084747 30.03061  30.023056 29.990494 31.8208  ]",0.9505615,0.07635498,0.0,0.9522095
albentosa,40.102506,-0.769744,2024-01-29 13:03:01,..\..\resources\images_ibericam\albentosa-20240129-130301.jpg,"[88.63023  42.337677 35.490234 32.53122  30.777924 30.027359 30.08548
 30.084747 30.03061  30.023056 29.990494 31.8208  ]",0.9505615,0.07635498,0.0,0.9522095
albentosa,40.102506,-0.769744,2024-01-29 13:04:01,..\..\resources\images_ibericam\albentosa-20240129-130401.jpg,"[88.63023  42.337677 35.490234 32.53122  30.777924 30.027359 30.08548
 30.084747 30.03061  30.023056 29.990494 31.8208  ]",0.9505615,0.07635498,0.0,0.9522095
albentosa,40.102506,-0.769744,2024-01-29 13:05:01,..\..\resources\images_ibericam\albentosa-20240129-130501.jpg,"[88.63023  42.337677 35.490234 32.53122  30.777924 30.027359 30.08548
 30.084747 30.03061  30.023056 29.990494 31.8208  ]",0.9505615,0.07635498,0.0,0.9522095
albentosa,40.102506,-0.769744,2024-01-30 13:01:01,..\..\resources\images_ibericam\albentosa-20240130-130101.jpg,"[102.786285  54.828903  41.987213  30.055435  29.989502  29.935501
  31.673676  48.32338   29.899323  31.694016  41.90088  152.4194  ]",0.9342346,0.35543823,0.0,0.95184326
albentosa,40.102506,-0.769744,2024-01-30 13:02:01,..\..\resources\images_ibericam\albentosa-20240130-130201.jpg,"[102.786285  54.828903  41.987213  30.055435  29.989502  29.935501
  31.673676  48.32338   29.899323  31.694016  41.90088  152.4194  ]",0.9342346,0.35543823,0.0,0.95184326
albentosa,40.102506,-0.769744,2024-01-30 13:03:02,..\..\resources\images_ibericam\albentosa-20240130-130302.jpg,"[102.786285  54.828903  41.987213  30.055435  29.989502  29.935501
  31.673676  48.32338   29.899323  31.694016  41.90088  152.4194  ]",0.9342346,0.35543823,0.0,0.95184326
albentosa,40.102506,-0.769744,2024-01-30 13:04:01,..\..\resources\images_ibericam\albentosa-20240130-130401.jpg,"[102.786285  54.828903  41.987213  30.055435  29.989502  29.935501
  31.673676  48.32338   29.899323  31.694016  41.90088  152.4194  ]",0.9342346,0.35543823,0.0,0.95184326
albentosa,40.102506,-0.769744,2024-01-30 13:05:01,..\..\resources\images_ibericam\albentosa-20240130-130501.jpg,"[102.786285  54.828903  41.987213  30.055435  29.989502  29.935501
  31.673676  48.32338   29.899323  31.694016  41.90088  152.4194  ]",0.9342346,0.35543823,0.0,0.95184326
albentosa,40.102506,-0.769744,2024-01-31 13:01:00,..\..\resources\images_ibericam\albentosa-20240131-130100.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.07736206,0.0,0.07736206
albentosa,40.102506,-0.769744,2024-01-31 13:02:01,..\..\resources\images_ibericam\albentosa-20240131-130201.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.07736206,0.0,0.07736206
albentosa,40.102506,-0.769744,2024-01-31 13:03:01,..\..\resources\images_ibericam\albentosa-20240131-130301.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.07736206,0.0,0.07736206
albentosa,40.102506,-0.769744,2024-01-31 13:04:01,..\..\resources\images_ibericam\albentosa-20240131-130401.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.07736206,0.0,0.07736206
albentosa,40.102506,-0.769744,2024-01-31 13:05:01,..\..\resources\images_ibericam\albentosa-20240131-130501.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.07736206,0.0,0.07736206
albentosa,40.102506,-0.769744,2024-02-01 13:01:01,..\..\resources\images_ibericam\albentosa-20240201-130101.jpg,"[      nan       nan       nan 290.93604 214.82275 197.33739 248.30447
 938.07166 896.44025 839.4907  283.6438        nan]",0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-01 13:02:01,..\..\resources\images_ibericam\albentosa-20240201-130201.jpg,"[      nan       nan       nan 290.93604 214.82275 197.33739 248.30447
 938.07166 896.44025 839.4907  283.6438        nan]",0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-01 13:03:01,..\..\resources\images_ibericam\albentosa-20240201-130301.jpg,"[      nan       nan       nan 290.93604 214.82275 197.33739 248.30447
 938.07166 896.44025 839.4907  283.6438        nan]",0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-01 13:04:01,..\..\resources\images_ibericam\albentosa-20240201-130401.jpg,"[      nan       nan       nan 290.93604 214.82275 197.33739 248.30447
 938.07166 896.44025 839.4907  283.6438        nan]",0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-01 13:05:01,..\..\resources\images_ibericam\albentosa-20240201-130501.jpg,"[      nan       nan       nan 290.93604 214.82275 197.33739 248.30447
 938.07166 896.44025 839.4907  283.6438        nan]",0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-02 13:01:01,..\..\resources\images_ibericam\albentosa-20240202-130101.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.3826294,0.0,0.0,0.3826294
albentosa,40.102506,-0.769744,2024-02-02 13:02:01,..\..\resources\images_ibericam\albentosa-20240202-130201.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.3826294,0.0,0.0,0.3826294
albentosa,40.102506,-0.769744,2024-02-02 13:03:01,..\..\resources\images_ibericam\albentosa-20240202-130301.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.3826294,0.0,0.0,0.3826294
albentosa,40.102506,-0.769744,2024-02-02 13:04:01,..\..\resources\images_ibericam\albentosa-20240202-130401.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.3826294,0.0,0.0,0.3826294
albentosa,40.102506,-0.769744,2024-02-02 13:05:01,..\..\resources\images_ibericam\albentosa-20240202-130501.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.3826294,0.0,0.0,0.3826294
albentosa,40.102506,-0.769744,2024-02-03 13:01:01,..\..\resources\images_ibericam\albentosa-20240203-130101.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-03 13:02:01,..\..\resources\images_ibericam\albentosa-20240203-130201.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-03 13:03:01,..\..\resources\images_ibericam\albentosa-20240203-130301.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-03 13:04:01,..\..\resources\images_ibericam\albentosa-20240203-130401.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-03 13:05:01,..\..\resources\images_ibericam\albentosa-20240203-130501.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.0,0.0,0.0,0.0
albentosa,40.102506,-0.769744,2024-02-04 13:01:01,..\..\resources\images_ibericam\albentosa-20240204-130101.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.17434692,0.0,0.0,0.17434692
albentosa,40.102506,-0.769744,2024-02-04 13:02:01,..\..\resources\images_ibericam\albentosa-20240204-130201.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.17434692,0.0,0.0,0.17434692
albentosa,40.102506,-0.769744,2024-02-04 13:03:01,..\..\resources\images_ibericam\albentosa-20240204-130301.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.17434692,0.0,0.0,0.17434692
albentosa,40.102506,-0.769744,2024-02-04 13:04:01,..\..\resources\images_ibericam\albentosa-20240204-130401.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.17434692,0.0,0.0,0.17434692
albentosa,40.102506,-0.769744,2024-02-04 13:05:01,..\..\resources\images_ibericam\albentosa-20240204-130501.jpg,[nan nan nan nan nan nan nan nan nan nan nan nan],0.17434692,0.0,0.0,0.17434692
albentosa,40.102506,-0.769744,2024-02-05 13:01:01,..\..\resources\images_ibericam\albentosa-20240205-130101.jpg,"[5450.873  5449.108  5399.9146 5330.3413 5202.178  5054.0107 4937.377
 4713.828  4707.894  4920.6226 4902.5156 4863.8745]",0.4772644,0.0,0.0,0.4772644
albentosa,40.102506,-0.769744,2024-02-05 13:02:01,..\..\resources\images_ibericam\albentosa-20240205-130201.jpg,"[5450.873  5449.108  5399.9146 5330.3413 5202.178  5054.0107 4937.377
 4713.828  4707.894  4920.6226 4902.5156 4863.8745]",0.4772644,0.0,0.0,0.4772644
albentosa,40.102506,-0.769744,2024-02-05 13:03:01,..\..\resources\images_ibericam\albentosa-20240205-130301.jpg,"[5450.873  5449.108  5399.9146 5330.3413 5202.178  5054.0107 4937.377
 4713.828  4707.894  4920.6226 4902.5156 4863.8745]",0.4772644,0.0,0.0,0.4772644
albentosa,40.102506,-0.769744,2024-02-05 13:04:01,..\..\resources\images_ibericam\albentosa-20240205-130401.jpg,"[5450.873  5449.108  5399.9146 5330.3413 5202.178  5054.0107 4937.377
 4713.828  4707.894  4920.6226 4902.5156 4863.8745]",0.4772644,0.0,0.0,0.4772644
albentosa,40.102506,-0.769744,2024-02-05 13:05:01,..\..\resources\images_ibericam\albentosa-20240205-130501.jpg,"[5450.873  5449.108  5399.9146 5330.3413 5202.178  5054.0107 4937.377
 4713.828  4707.894  4920.6226 4902.5156 4863.8745]",0.4772644,0.0,0.0,0.4772644
albentosa,40.102506,-0.769744,2024-02-06 13:01:01,..\..\resources\images_ibericam\albentosa-20240206-130101.jpg,"[3350.889  3350.421        nan 3886.6648       nan       nan       nan
       nan       nan       nan       nan       nan]",0.97073364,0.0,0.9778137,0.98999023
albentosa,40.102506,-0.769744,2024-02-06 13:02:01,..\..\resources\images_ibericam\albentosa-20240206-130201.jpg,"[3350.889  3350.421        nan 3886.6648       nan       nan       nan
       nan       nan       nan       nan       nan]",0.97073364,0.0,0.9778137,0.98999023
albentosa,40.102506,-0.769744,2024-02-06 13:03:01,..\..\resources\images_ibericam\albentosa-20240206-130301.jpg,"[3350.889  3350.421        nan 3886.6648       nan       nan       nan
       nan       nan       nan       nan       nan]",0.97073364,0.0,0.9778137,0.98999023
albentosa,40.102506,-0.769744,2024-02-06 13:04:01,..\..\resources\images_ibericam\albentosa-20240206-130401.jpg,"[3350.889  3350.421        nan 3886.6648       nan       nan       nan
       nan       nan       nan       nan       nan]",0.97073364,0.0,0.9778137,0.98999023
albentosa,40.102506,-0.769744,2024-02-06 13:05:01,..\..\resources\images_ibericam\albentosa-20240206-130501.jpg,"[3350.889  3350.421        nan 3886.6648       nan       nan       nan
       nan       nan       nan       nan       nan]",0.97073364,0.0,0.9778137,0.98999023
albentosa,40.102506,-0.769744,2024-02-07 13:02:01,..\..\resources\images_ibericam\albentosa-20240207-130201.jpg,"[2943.0535   2954.2134    407.211     278.5465    236.54396   217.96524
  249.33672    64.635666   40.097443   78.10281    44.68622    36.985825]",0.0,0.0,0.44747925,0.44747925
albentosa,40.102506,-0.769744,2024-02-07 13:03:01,..\..\resources\images_ibericam\albentosa-20240207-130301.jpg,"[2943.0535   2954.2134    407.211     278.5465    236.54396   217.96524
  249.33672    64.635666   40.097443   78.10281    44.68622    36.985825]",0.0,0.0,0.44747925,0.44747925
albentosa,40.102506,-0.769744,2024-02-07 13:04:01,..\..\resources\images_ibericam\albentosa-20240207-130401.jpg,"[2943.0535   2954.2134    407.211     278.5465    236.54396   217.96524
  249.33672    64.635666   40.097443   78.10281    44.68622    36.985825]",0.0,0.0,0.44747925,0.44747925
albentosa,40.102506,-0.769744,2024-02-07 13:05:01,..\..\resources\images_ibericam\albentosa-20240207-130501.jpg,"[2943.0535   2954.2134    407.211     278.5465    236.54396   217.96524
  249.33672    64.635666   40.097443   78.10281    44.68622    36.985825]",0.0,0.0,0.44747925,0.44747925
albentosa,40.102506,-0.769744,2024-02-08 13:01:01,..\..\resources\images_ibericam\albentosa-20240208-130101.jpg,"[ 690.13153   717.7595   3899.7336    395.2231    349.9614   3117.7192
 3474.3374    189.12677    78.42441    55.488647   30.062027   32.269516]",1.0,0.0009460449,0.0,1.0
albentosa,40.102506,-0.769744,2024-02-08 13:02:00,..\..\resources\images_ibericam\albentosa-20240208-130200.jpg,"[ 690.13153   717.7595   3899.7336    395.2231    349.9614   3117.7192
 3474.3374    189.12677    78.42441    55.488647   30.062027   32.269516]",1.0,0.0009460449,0.0,1.0
albentosa,40.102506,-0.769744,2024-02-08 13:04:01,..\..\resources\images_ibericam\albentosa-20240208-130401.jpg,"[ 690.13153   717.7595   3899.7336    395.2231    349.9614   3117.7192
 3474.3374    189.12677    78.42441    55.488647   30.062027   32.269516]",1.0,0.0009460449,0.0,1.0
albentosa,40.102506,-0.769744,2024-02-08 13:05:01,..\..\resources\images_ibericam\albentosa-20240208-130501.jpg,"[ 690.13153   717.7595   3899.7336    395.2231    349.9614   3117.7192
 3474.3374    189.12677    78.42441    55.488647   30.062027   32.269516]",1.0,0.0009460449,0.0,1.0
albentosa,40.102506,-0.769744,2024-02-09 13:01:01,..\..\resources\images_ibericam\albentosa-20240209-130101.jpg,"[ 116.94737   124.69058    49.144073  117.13986  5258.119    5723.696
  148.16649    48.164627   30.186432   29.84291   464.87976   497.92035 ]",0.68478394,0.8583374,0.066986084,0.9583435
albentosa,40.102506,-0.769744,2024-02-09 13:02:01,..\..\resources\images_ibericam\albentosa-20240209-130201.jpg,"[ 116.94737   124.69058    49.144073  117.13986  5258.119    5723.696
  148.16649    48.164627   30.186432   29.84291   464.87976   497.92035 ]",0.68478394,0.8583374,0.066986084,0.9583435
